content,label
Setiap mau login lamaaaaa Harus restart baru bisa Kirain setelah update bisa lancar ternyata msh lemot Semoga bisa lebih baik,Negatif
Aplikasinya lambat...,Negatif
"Qris tidak dapat dipakai, ketika men scan Qr Code orang selalu tulisan kode QR tidak dapat digunakan",Negatif
"Tampilan bagus dan simpel, notifikasi sangat responsif. Sayangnya fiturnya tidak lengkap di banding Mobile Banking. Sebaiknya lengkapi dulu fiturnya (minimal seperti Mobile Banking) baru di rilis",Negatif
"Aplikasinya jadi lebih kekinian, tapi ada fitur yg hilang. Berita pada transfer masuk tidak ada. Semoga bisa di perbaiki pada update selanjutnya",Negatif
kok belum ada fitur tarik tunai tanpa kartu??,Negatif
Semoga banyak fiturÂ² seperti aplikasi BNI mobile banking,Negatif
Masih banyak menu yang gak ada seperti bni mobile semoga kedepannya ditingkatkan dengan seceptanya,Negatif
"Lebih bagusan mbanking dari pada wondr, di wondr gak terdaftar sudah melakukan transaksi , apa karna hari minggu jadi ndak terdaftar transaksinya .. ðŸ˜ª kalau mbanking gak kayak gitu .",Negatif
Kadang tidak bisa masuk,Negatif
Test dulu,Negatif
"Aplikasi nya udah bagus ,lebih simpel dan kekinian buat interfacenya juga udah keren ,cuma mungkin buat kelengkapan fiturny masih ada beberapa yang kurang dibanding mbanking dan saya udah coba berkali kali buat aktifin login biometrik masih gagal terus sampe halaman persetujuan dan gak bisa"" ,jadinya susah mau login mesti masukin password dulu",Negatif
"Aplikasiinya bagus, cuma kenapa aplikasinya susah dibuka. lama masuknya padahal wifenya saya bagus. Sudah 30 menit menunggu aplikasinya gak bisa dibuka. Baru 1 mingguan saya daftar aplikasi ini. Gimana ini",Negatif
Payah Buat top up shoppe susah dari kemarin,Negatif
Untuk cek sisa pinjaman KUR kok gak ada ya min...? Apa saya yg belum tahu letaknya dimana ?,Negatif
"Saya kesulitan untuk daftar ini, gimana caranya karna posisi saya ada d luar negri dan saya tidak memegang ktp indonesia saya,solusi nya bagaimana ya karna saya sangat butuh bangking untuk transaksi setiap bulan nya.",Negatif
"Perbedaan dari bnk mbanking hanya sedikit bahkan lebih multifungsi mbanking bni , semoga nanti kembangkan lebih menjadi lebih baik lagi .",Negatif
Ini aplikasi apaan sih. Udah punya BNI mobile juga,Negatif
"Jika BNI mobile Banking lebih baik & komplit, mengapa harus ganti WONDR yg Fiturnya lebih sedikit ? Kembangkan aja BNI Mobile Banking yg lebih punya Identitas, gak harus WONDR by BNI",Negatif
Mohon ditingkatkan lagi pelayanan dalam penyelesaian suatu masalah. Terima kasih,Negatif
"fitur tidak lengkap,, sering nge blenk",Negatif
"Lebih lkp apk bni mobil bank lama.di wondr bni tidak ada menu :cetak bukti transaksi,mobile tunai & kadang ngelag pas awal buka apk.bintang 3 dlu krn hal tsb.",Negatif
"Udah 2x unduh aplikasi wondr, tiap diminta buat verifikasi email pasti selalu gagal atau di tolak jadi bingung q. Pernah pas pertama unduh malah di suruh dateng ke cabang bank terdekat",Negatif
Ko GX bisa log in ya pdhl pas registrasi di bank ny bisa ..pas pulang GX bisa di buka aplikasi ny..data wifi juga bagus pdhl.. memori hp juga ok..mohon petunjuk ny...GX bisa log in boro2 mau cek saldo dan transaksi di buka juga susahðŸ™,Negatif
Saya baru tadi siang pakai aplikasi ini...tp kenapa mau transfer tidak bisa...langsung ada keterangan sudah limit...tunggu 24 jam lagi???,Negatif
Knp gabisa tf ke bank bca?,Negatif
Udah mencoba ganti slot sim 1 tapi masih tetep aja susah buat masukin nomor yang terdaftar sampai bolak balik beli pulsa...tolong sarannya kak,Negatif
"super app , tapi setelah buka rekening tidak ada layanan tarik tunai dan setor tunai .",Negatif
apakah ada fitur syariah nya,Negatif
"Secara umum sudah lebih smooth & lebih baik dari BNI Mobile Banking. Mohon segera dilengkapi fitur yang sudah ada di BNI Mobile di wondr by BNI terutama Setor/Tarik Tunai & Pembayaran Uang Kuliah, masalah Verifikasi terutama Kedip Mata, fitur Insight nya tidak akurat/ banyak catatan yang tidak tercatat/terlewatkan, screenshoot yang tidak bisa & bug lainnya yang mengganggu. Ditunggu versi baru nya, jika sudah di improve bintang nya Saya naikan dari 3 ke 5. Terimakasih",Negatif
"Ini aplikasinya kenapa ngga bisa buat top up ya, udah berkali kali nyoba tetep ngga bisa, tulisannya aplikasi sedang diperbaiki mulu pdhl dah berhari hari",Negatif
"Kenapa tidak ada kabupaten Indragiri hilir di pemilihan lokasi ny, bagaimana mau melanjutkan daftar",Negatif
"Uda dari jumat gak bsa log in, mohn arahannya",Negatif
Verifikasinya sulit,Negatif
Akhirnya berhasil verifikasi KTP dan aplikasi siap digunakan. Terima kasih BNI,Negatif
4â­ dulu...sebab Saya tidak menemukan menu REKENINGKU di wondr. ðŸ˜Œ Dan proses verifikasi wajah sangat membagongkan sekali...,Negatif
"Tolong perbaiki di sistem verifikasi wajah, sangat2 menjengkelkan udh berhasil malah ada kendala sistem, berulang2 kali selalu begitu Padahal jaringan data wifi full sinyal, saya uninstal sementara",Negatif
"Fitur untuk bayar biaya Pendidikan nggak ada, bagaimana ini?",Negatif
"Ini aplikasi apaan si susah banged, konfirmasi email nunggu otp tp ga dkirim2 lewat email,",Negatif
Belum bisa tarik/setor tunai ya?,Negatif
"Ga bisa tarik tunai, sering ngelag, tf ke simponi dan gcash jg ga bisa ðŸ¥±",Negatif
G da menu tarik tunainya,Negatif
Wondr by bni. Paling keren. Sangat2 membantu dalam bertransaksi mudah. Cepat sagat baik utuk di pakai kita tidak rugi mengunakannya ini Aplikasi bagus bang at. Asli keren,Negatif
Mohon di update tarik tunai di atm,Negatif
"Ko wondr by bni ga bisa di buka yaa cuma sekali doank transaksi itu jg kmarin ada yg sama? Tidak bisa di buka min aplikasinya , knp ya? Apa harus di uninstall dlu ? Aduh bingung jelasinnya gmn yaa ðŸ˜…, jd aku pas klik aplikasi wondr stuck di gambar kaya yg di atas itu min , gambar kaya yg di playstore nya itu stuck begitu aj lamaaaaaaa",Negatif
"Tidak bisa cek transaksi antar Bulan, tidak bisa cek mutasi rekening. Tidak keliatan saldo kepakai berapa lalu tinggal berapa",Negatif
"tiap masuk * ada sedikit kendala tim kami sedang coba perbaiki "" pas lagi butuh2nya eh ngga bisa masuk",Negatif
Mengapa fitur lihat aset tidak ditampilkan lagi semua asetnya? Mohon penjelasan..,Negatif
"Ngabis""in pulsa setiap transaksi sms masuk mulu Ga bisa di non aktifkan lagi Kurang sip",Negatif
Gimana yaa saya bingung dengan wondr baru buka rek trus setoran yg saya beri senilai 70 totalnya. Terus saya setor lgi pokoknya dgn jmlh keseluruhn 191 nah ktnyaa min sisa 50 di atm tp ps saya mau narik dan sisain 50 trus cek liat sldo kok 19.500 lgi gimna tu critnya. Apa saya yg kurg phm .mohon di beri penjelasan,Negatif
Cara tarik tunai tanpa kartunya bagaimana,Negatif
verifikasi wajah sudah berkali-kali masih juga gak bisa... sulit tidak seperti yg lain....,Negatif
"Wondr by bni saat ini di khususkan nasabah exsisting sepertinya,jadi klo mau daftar nasabah baru itu tetap harus ke Cabang sodara dengan membawa identitas.!! Itu pengalaman saya ya sodara saat mau membuka rek bni via wondr by Bni ini.",Negatif
"Apk nya bagus sangat membantu mudah sekali di gunakan, tapi yg aku anehin dan kesel bgt, sampe bbrapa kali verivikasi ulang, sampe bosen, Aku bermasalah sama pin wondr nya, udah di ganti bbrapa kali tidak bisa di gunakan, udah di verifikasi lagi, keluar sendiri login lagi, pas masukin password eh gak sesuai password nya, harus verifikasi kali, kan nyebelin, masalah nya udah bbrapa kali aku verifikasi, berhasil verifikasi tapi, hasilnya tetap aja tidak bisa di pake transaksi ðŸ¥²",Negatif
tidak ada fitur transaksi tanpa kartu (cardless),Negatif
Sudah topup 2x knp masih blm masuk saldo yaa??,Negatif
Susah banget mau daftar.. Terkendala di verifikasi wajah terus..,Negatif
"Kerumitan di registrasi, itu sih klo wndr cm bwt 1 hp perlu 2 ato lbh hp utk lancar ngasi data ....",Negatif
"Sudah bagus lebih simple... Tapi sering bug, aplikasi nggak bisa dibuka, selalu tdk bisa dibuka kalau nggak pake wifi..di daerah2 tertentu misalnya nggak bisa kebuka sama sekali pas mau bayar2 belanjaan ahhhh nyusahin nggak bisa di andalkan. Beda BNI Mobile signal jelek pun masih bisa kebuka.. syukur belum ta uninstall BNI mobileku... Perbaiki lagi donk.. ðŸ˜“",Negatif
"Masih belum sempurna , untuk limit transaksi belum sesuai apa yg di sampaikan di aplikasi, baik itu limit transfek ke sesama bank atau pun ke bank lain , sudah di buat di pengaturannya tapi tetap tidak bisa di pergunakan...",Negatif
"Tidak ada fitur cardless untuk setor dan tarik tunai, tambahin juga fitur e-statement.",Negatif
Kok saya udah ngisi ke wondr nya tapi gaada ya di wondr nya? padahal saya udah ngisi 40.000 tapi temen saya bisa transaksi padahal dia ngisi nya 20.000 doang itu kenapa y?,Negatif
Saya pikir dengan kemudahan buka rekening online saya bisa memiliki beberapa rekening dengan seaukq hati eh nyatanya d telpn dan ddidatangi petugas ke rumah,Negatif
"Verifikasi wajah terlalu cepat intruksinya jadi selalu gagal,tolong program AI untuk verifikasi wajah lebih ditingkatkan agar lebih mudah melalukan verifikasi",Negatif
Kenapa sering kluar2 sndri ya dari apk nya,Negatif
"Pada menu pembayaran dan pembelian tidak terdapat Vavorit, cek Resi ulang dan bagikan resi ulang tidak bisa,berharap kedepan bisa salengkap sperti mbanking",Negatif
"Aplikasinya lumayanlah,tapi lebih keren yg lama .langsung tau itu appikasi bank BNI.kalau apk ini kirain bukan apk BNI. Apaaan itu wondr,emang udah jadi bank wondrðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ Aku kasi bintang 5 tunggu ada perubahan yg lebih baik lagi",Negatif
"Buat yg mau pake ini jangan uninstal m bankong dulu, bbrp fitur belum tersedia seperti mobil tunai",Negatif
"baagus sih milenial banget, tapi saya ga bisa transfer antar BNI, mohon segwra di perbaiki",Negatif
Tampilan keren. Mudah di gunakan Tapi sayang fiturnya kurang lengkap. Tidak selengkap BNI mobile,Negatif
Tidak ada menu untuk melihat saldo pinjaman BNI flexi. Di BNI mobile sudah ada sehingga memudahkan saya untuk kepentingan laporan LHKPN. Di wondr tidak ada sehingga perlu effort lagi untuk meminta laporan ke bank. Transaksi autodebet pembayaran cicilan kredit flexy kenapa tidak muncul di mutasi rekening ya? Selain itu untuk rekening tabunganku juga tidak muncul. Padahal bni mobile banking ada,Negatif
perifikasi permuk selalu gagal padahal SDH ngikutin petunjuk coba di perbaiki LG jangan bikin ribed,Negatif
"Gabisa bayar pendidikan, fiturnya masih kurang. Tapi secara interface dan kelancaran udh bagus banget",Negatif
"Kenapa ya kok g bisa login..padahal udah kedaftar,,",Negatif
"Coba kirim kok gagal terus,tlng perbaiki pengaturanya",Negatif
"Fiturnya kurang lengkap dan ada kala mau transfer selalu transparan belum berasil, jadi agak kecewa",Negatif
apakah ini rek bank BNI atau rek EWallet dari BNI...,Negatif
Kak laporan transaksi di aplikasi wondr munculnya telat..mohon dibperbaiki,Negatif
klo untuk pengguna bni mobile bisa mutasi kah ke wondr bni ini? tanpa membuka rekening baru?,Negatif
Saat pertama buka aplikasi loadingnya sangat lama,Negatif
Transaksi dari BNI ke Wallet belum bisa semua,Negatif
"KTP susah kebaca, baru mau daftar aja ribet banget, bisa bisanya katanya yg terbaca bukan ktp, kan konyol wkwkwk",Negatif
"Tolong d tingkatkan pelayanan, setiap mau transaksi petang hari, pasti aja gangguan.",Negatif
Maaf. Ketika saya migrasi . kenapa tidak ada notif via sms. bukankah ini bisa di buat celah oleh para hacker utk login dan mengambil uang kita.,Negatif
Fitur-fitur nya sama dengan aplikasi m banking bni sebelumnya. Hanya beda posisi/penempatan. Jujur aku ga paham sama BNI kenapa menggunakan 2 aplikasi dgn isi yg sama. ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,Negatif
Setiap masuk minta uploap Ktp..ribet bgt,Negatif
"Bagus sih lebih modern, meskipun masih ada yang harus lebih dipelajari. Tapi, sayang belom ada fitur transaksi ATM tanpa kartu",Negatif
"Kalo udh pernah daftar,,pas ganti hp buat apa foto ktp lg,,kan cukup vermuk aja sama otp,,ribet ah",Negatif
"Sebaiknya menu cek mutasi rekening tetap disediakan spt di aplikasi BNI Mbanking, tidak hanya catatan pemasukan dan pengeluaran yang terlihat di aplikasi, agar pencatatan dan penghitungan sisa saldo before dan after transaksi tetap bisa dimonitor oleh nasabah secara detil untuk menghindari risiko kesalahan oleh bank. Kemudian tetap diizinkan fitur screenshot untuk keperluan evidence pembayaran tagihan pribadi, kantor maupun kebutuhan lainnya di menu transfer, ewallet, tapcash dll.",Negatif
"Saya verifikasi email dari 3 hari yang lalu gajadi jadi, padahal email ga penuh Sama sekali. Tapi gada kode OTP yang masuk ke email itu gimana ya. Mohon bantuanya",Negatif
"Tolong di fitur di aplikasi yg lama bisa di tambahkan kesini, seperti tarik dan setor tunai tanpa kartu,",Negatif
Baru download hari ini jadi dicoba dulu,Negatif
"Sepertinya masih kurang ramah untuk orang tua khususnya yang kurang paham teknologi, karena saat verifikasi wajah entah durasi terlalu cepat atau kurang bisa mengidentifikasi jadinya gagal terus",Negatif
"Untuk versi poco f5 setelah proses ttd langsung keluar ke menu utama, dan mengulang proses dr tengah lagi",Negatif
"Belum ada menu Debit Online (VCC / Virtual Credit Card temporer), penting bt kt yg sering belanja lapak Luar Negri yg pke Credit Card, dng Debit Online kt kan bs bayar tnp hrs pny kartu Credit.",Negatif
"Jika sudah mempunyai BNI MOBILE,apakah harus memakai ini?",Negatif
Untuk Melihat Riwayat Transaksi yang masuk gmn ya..... Trims....,Negatif
"Aplikasinya blm bisa buat transaksi top up dana, gx ada rincian transaksi"", masih bagus yg lama",Negatif
mau transfer ke apk dana kpk nggak bisa ya,Negatif
"Setelah beralih dari mobile banking ke wondr seharusnya fiturnya udah lengkap dan makin memudahkan, tapi malah sebaliknya. .. Terlalu banyak proses klik klik, dan fitur mobile tunai aja gak ada",Negatif
"Aplikasi blm selengkap bni mobile, blm bisa tarik tunai tanpa kartu, blm bisa pembukaan tapenas di aplikasi, gk ada poin",Negatif
"Tampilan menarik tapi mau buka masih lama loading dibanding yang lama, tolong di buat lebih cepat untuk masuk ke aplikasi nya masih lama",Negatif
Kayak perlu ditingkatkan lagi biar lebih banyak kegunaannya kayaknya e wallet belum nyambung masih kalah canggih sama BRI brimo limitnya tidak terbatas cepat mudah seharusnya ini aplikasi baru seharusnya lebih bagus eh malah lebih bagus yang pertama kalau mau ganti itu yang lebih bagus lah dari yang pertama ini malah bagus yang pertama,Negatif
Belum ada untuk transaksi tanpa kartu,Negatif
"Scan wajah gagal melulu, lebih mudah dan lengkap fitur BNI mobile banking, sedih kenapa harus diganti",Negatif
"Kok ga ada mobile tunai ya, padahal saya sering ambil uang tanpa kartu",Negatif
"Wondr susah dibuka kalo pake wifi, lelet banget, musti pake data terus...",Negatif
Kok ga lengkap spt apk bni mobile banking. Untuk pembayaran cashless pertamina gas lpg 3kg belum ada. Tolong dilengkapi jadi tidak perlu menggunakan 2 apk yg akan memberatkan ponsel.,Negatif
"Mau daftar aja ribet , blom siap aplikasinya",Negatif
Apakah bisa d pindah kan dari BNI mobile,Negatif
Bismillahirrahmanirrahim .mukin ajah tebus pinjam-meminjam udh capek cari pijamm kemana egk ada mukin ajah apliksi ini mebatu sy untuk biaya berobat,Negatif
"Untuk pelayanan OK Cuma Promo XXI nonton di EMPIRE BANDUNG INDAH PLAZA RIBET.. untuk nonton ber 2 harus antri 2 x Ngk worted bgt alias ribet... Kita beli yaaaaa bukan gratis, dan itu Promo dari BNI buat Nasabah nya.. Buat nyaman dong, bukan di buat ribet... Coba belajar dari Livin MANDIRI... nasabah Happy...",Negatif
Belum Ada Menu Pengaturan Untuk Aktifkan Kartu Untuk Transaksi Atau Tarik Tunai Di Luar Negeri!,Negatif
Kamera hp saya buram gabisa percobaaany hanya 3 kali ðŸ™†,Negatif
Masih belum bisa tarik dan setor di ATM,Negatif
"Lumayan bagus, minusnya QRIS sama produk reksadananya aja yang kurang",Negatif
DICOBA DULU YA,Negatif
"kayaknya aplikasinya blm sempurna , kmren iseng coba beli pulsa di aplikasi ini, transaksi gagal , tapi saldo malah ketarik , mana sampai sekarang saldo belum kembali , gimana ini solusinya???",Negatif
Di iklan ada fitur bagus yaitu ada rekap pemasukan dan pengeluaran Tapi fitur ini tidak akurat banyak data yang tidak sinkron dengan BNI mobile Untuk ditingkatkan lagi wondr,Negatif
"3 dulu nanti balik lagi kalau udh beres bugnya, karena setiap verifikasi face id selalu gagal sedangkan saya sudah mengikuti saran prosedur yg tertera.(Sesuai frame, fokus camera, tidak backlight, tidak menggunakan accessories) Di layarnya di minta datang ke cabang, kemudian saya datang ke cabang terdekat, customer servicenya malah bingung karena verifikasi data sudah sesuai dan kemudian follow up ke bagian ITnya, lalu di saran mencoba lagi sore atau besok hari. Ternyata masih belum bisa.",Negatif
Untuk Investasi tdk selengkap bni mobile banking (tidak ada sbn dll),Negatif
Tidak bisa verifikasi email. Ada yg bisa bantu,Negatif
ntah aku yg blom paham sebab masih baru...apakah mmg nggak bisa ngedownload bukti transaksi seperti aplikasi mbanking sblomnya...???...trus knp diriwayat transaksi nggak bisa juga di capture...???...mau lihat sisa saldo tapcash nggak bisa juga dan cuma topup isi tapcash doank yg bisa...mohon penjelasannya...terima kasih...,Negatif
QRIS kadaluarsa mulu di perbarui berkali kali juga ga munculÂ² masih sama aja kadaluarsa gimana ini min ?,Negatif
"Sebenarnya ini aplikasi bagus, lengkap, ringan & responsif. Mungkin yang perlu ditingkatkan lagi masalah verifikasi wajah pada waktu mendaftar terutama bagian mengedipkan mata sering gagal dan aplikasinya tidak bisa di screenshot. Mohon dilengkapi juga koneksi e-Wallet nya jangan hanya LinkAja. Terimakasih",Negatif
